path	license_class	spdx	copyright	flags	binary
cql3/assignment_testable.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2014-present ScyllaDB		no
cql3/attributes.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/attributes.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/authorized_prepared_statements_cache.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2018-present ScyllaDB		no
cql3/cf_name.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/cf_name.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/column_identifier.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
cql3/column_identifier.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/column_specification.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2016-present ScyllaDB		no
cql3/column_specification.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/constants.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/constants.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/cql3_type.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2014-present ScyllaDB		no
cql3/cql3_type.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/cql_config.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2019-present ScyllaDB		no
cql3/cql_statement.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2014-present ScyllaDB		no
cql3/dialect.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2024-present ScyllaDB		no
cql3/error_collector.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/error_listener.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/expr/evaluate.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2023-present ScyllaDB		no
cql3/expr/expr-utils.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2023-present ScyllaDB		no
cql3/expr/expression.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2020-present ScyllaDB		no
cql3/expr/expression.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2020-present ScyllaDB		no
cql3/expr/prepare_expr.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
cql3/expr/restrictions.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2022-present ScyllaDB		no
cql3/expr/restrictions.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2022-present ScyllaDB		no
cql3/expr/unset.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2023-present ScyllaDB		no
cql3/functions/abstract_function.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2014-present ScyllaDB		no
cql3/functions/aggregate_fcts.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2019-present ScyllaDB		no
cql3/functions/aggregate_fcts.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2014-present ScyllaDB		no
cql3/functions/aggregate_function.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2014-present ScyllaDB		no
cql3/functions/as_json_function.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2018-present ScyllaDB		no
cql3/functions/bytes_conversion_fcts.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/functions/castas_fcts.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2017-present ScyllaDB		no
cql3/functions/castas_fcts.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2017-present ScyllaDB		no
cql3/functions/error_injection_fcts.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2019-present ScyllaDB		no
cql3/functions/error_injection_fcts.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2019-present ScyllaDB		no
cql3/functions/first_function.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2023-present ScyllaDB		no
cql3/functions/function.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2014-present ScyllaDB		no
cql3/functions/function_name.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2014-present ScyllaDB		no
cql3/functions/functions.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2014-present ScyllaDB		no
cql3/functions/functions.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/functions/native_function.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2014-present ScyllaDB		no
cql3/functions/native_scalar_function.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2014-present ScyllaDB		no
cql3/functions/scalar_function.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2014-present ScyllaDB		no
cql3/functions/time_uuid_fcts.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/functions/token_fct.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/functions/user_aggregate.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
cql3/functions/user_function.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2019-present ScyllaDB		no
cql3/functions/user_function.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2019-present ScyllaDB		no
cql3/functions/uuid_fcts.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/index_name.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/index_name.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/keyspace_element_name.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/keyspace_element_name.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/lists.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
cql3/lists.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/maps.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/maps.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/operation.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/operation.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/operation_impl.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/prepare_context.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/prepare_context.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/prepared_statements_cache.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2017-present ScyllaDB		no
cql3/query_options.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/query_options.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2014-present ScyllaDB		no
cql3/query_options_fwd.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
cql3/query_processor.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/query_processor.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/restrictions/bounds_slice.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/restrictions/restrictions_config.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2019-present ScyllaDB		no
cql3/restrictions/statement_restrictions.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
cql3/restrictions/statement_restrictions.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/result_generator.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2018-present ScyllaDB		no
cql3/result_set.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/result_set.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/role_name.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2017-present ScyllaDB		no
cql3/role_name.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2017-present ScyllaDB		no
cql3/role_options.hh	unknown-license				no
cql3/selection/raw_selector.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/selection/selectable-expr.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
cql3/selection/selectable.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
cql3/selection/selection.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/selection/selection.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/selection/selector.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
cql3/selection/selector.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/sets.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
cql3/sets.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/statements/alter_keyspace_statement.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/statements/alter_keyspace_statement.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/statements/alter_role_statement.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright 2017-present ScyllaDB		no
cql3/statements/alter_service_level_statement.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
cql3/statements/alter_service_level_statement.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
cql3/statements/alter_table_statement.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright 2015-present ScyllaDB		no
cql3/statements/alter_table_statement.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright 2015-present ScyllaDB		no
cql3/statements/alter_type_statement.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright 2016-present ScyllaDB		no
cql3/statements/alter_type_statement.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/statements/alter_view_statement.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright 2016-present ScyllaDB		no
cql3/statements/alter_view_statement.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright 2016-present ScyllaDB		no
cql3/statements/attach_service_level_statement.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
cql3/statements/attach_service_level_statement.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
cql3/statements/authentication_statement.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright 2016-present ScyllaDB		no
cql3/statements/authentication_statement.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright 2016-present ScyllaDB		no
cql3/statements/authorization_statement.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright 2016-present ScyllaDB		no
cql3/statements/authorization_statement.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright 2016-present ScyllaDB		no
cql3/statements/batch_statement.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/statements/batch_statement.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/statements/bound.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/statements/cas_request.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2019-present ScyllaDB		no
cql3/statements/cas_request.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2019-present ScyllaDB		no
cql3/statements/cf_prop_defs.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/statements/cf_prop_defs.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/statements/cf_properties.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright 2016-present ScyllaDB		no
cql3/statements/cf_statement.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright 2014-present-2015 ScyllaDB		no
cql3/statements/create_aggregate_statement.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
cql3/statements/create_aggregate_statement.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
cql3/statements/create_function_statement.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2019-present ScyllaDB		no
cql3/statements/create_function_statement.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2019-present ScyllaDB		no
cql3/statements/create_index_statement.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/statements/create_index_statement.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/statements/create_keyspace_statement.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright 2015-present ScyllaDB		no
cql3/statements/create_keyspace_statement.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/statements/create_role_statement.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright 2017-present ScyllaDB		no
cql3/statements/create_service_level_statement.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
cql3/statements/create_service_level_statement.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
cql3/statements/create_table_statement.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/statements/create_table_statement.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/statements/create_type_statement.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright 2016-present ScyllaDB		no
cql3/statements/create_type_statement.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright 2016-present ScyllaDB		no
cql3/statements/create_view_statement.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2016-present ScyllaDB		no
cql3/statements/create_view_statement.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2016-present ScyllaDB		no
cql3/statements/delete_statement.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/statements/delete_statement.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/statements/describe_statement.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2022-present ScyllaDB		no
cql3/statements/describe_statement.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2022-present ScyllaDB		no
cql3/statements/detach_service_level_statement.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
cql3/statements/detach_service_level_statement.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
cql3/statements/drop_aggregate_statement.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
cql3/statements/drop_aggregate_statement.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
cql3/statements/drop_function_statement.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2019-present ScyllaDB		no
cql3/statements/drop_function_statement.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2019-present ScyllaDB		no
cql3/statements/drop_index_statement.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2017-present ScyllaDB		no
cql3/statements/drop_index_statement.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2017-present ScyllaDB		no
cql3/statements/drop_keyspace_statement.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/statements/drop_keyspace_statement.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/statements/drop_role_statement.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright 2017-present ScyllaDB		no
cql3/statements/drop_service_level_statement.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
cql3/statements/drop_service_level_statement.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
cql3/statements/drop_table_statement.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/statements/drop_table_statement.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/statements/drop_type_statement.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright 2016-present ScyllaDB		no
cql3/statements/drop_type_statement.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright 2016-present ScyllaDB		no
cql3/statements/drop_view_statement.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright 2016-present ScyllaDB		no
cql3/statements/drop_view_statement.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright 2016-present ScyllaDB		no
cql3/statements/function_statement.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2019-present ScyllaDB		no
cql3/statements/function_statement.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2019-present ScyllaDB		no
cql3/statements/grant_role_statement.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright 2017-present ScyllaDB		no
cql3/statements/grant_statement.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright 2016-present ScyllaDB		no
cql3/statements/grant_statement.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright 2016-present ScyllaDB		no
cql3/statements/index_prop_defs.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/statements/index_prop_defs.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/statements/index_target.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/statements/index_target.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/statements/ks_prop_defs.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/statements/ks_prop_defs.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2015-present ScyllaDB		no
cql3/statements/list_effective_service_level_statement.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2023-present ScyllaDB		no
cql3/statements/list_effective_service_level_statement.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2023-present ScyllaDB		no
cql3/statements/list_permissions_statement.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright 2016-present ScyllaDB		no
cql3/statements/list_permissions_statement.hh	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright 2016-present ScyllaDB		no
